movieId,Community,title,genres
709,10,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical
92507,16,Safe House (2012),Action|Crime|Mystery|Thriller
1305,5,"Paris, Texas (1984)",Drama|Romance
1372,12,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi
1282,20,Fantasia (1940),Animation|Children|Fantasy|Musical
3686,22,Flatliners (1990),Horror|Sci-Fi|Thriller
1916,21,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance
2890,4,Three Kings (1999),Action|Adventure|Comedy|Drama|War
708,18,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
8981,17,Closer (2004),Drama|Romance
3676,17,Eraserhead (1977),Drama|Horror
3301,9,"Whole Nine Yards, The (2000)",Comedy|Crime
1299,29,"Killing Fields, The (1984)",Drama|War
2282,8,Pecker (1998),Comedy|Drama
55253,24,"Lust, Caution (Se, jie) (2007)",Drama|Romance|Thriller|War
673,21,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
40414,17,Joyeux Noël (Merry Christmas) (2005),Drama|War
1204,7,Lawrence of Arabia (1962),Adventure|Drama|War
128620,6,Victoria (2015),Crime|Drama|Romance
4812,2,SpaceCamp (1986),Adventure|Sci-Fi
32300,0,D.E.B.S. (2004),Action|Comedy
7096,18,Rivers and Tides (2001),Documentary
4121,7,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi
7983,14,Broadway Danny Rose (1984),Comedy
3986,4,"6th Day, The (2000)",Action|Sci-Fi|Thriller
5102,18,Rookie of the Year (1993),Comedy|Fantasy
1894,15,Six Days Seven Nights (1998),Adventure|Comedy|Romance
3005,18,"Bone Collector, The (1999)",Thriller
468,15,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance
8633,17,"Last Starfighter, The (1984)",Action|Adventure|Comedy|Sci-Fi
7303,1,The Diary of Anne Frank (1959),Drama|War
44828,22,Slither (2006),Comedy|Horror|Sci-Fi
1224,1,Henry V (1989),Action|Drama|Romance|War
142602,18,"F*ck You, Goethe 2 (2015)",Comedy
33158,22,xXx: State of the Union (2005),Action|Crime|Thriller
122896,19,Pirates of the Caribbean: Dead Men Tell No Tales (2017),(no genres listed)
1183,7,"English Patient, The (1996)",Drama|Romance|War
2088,20,Popeye (1980),Adventure|Comedy|Musical
7163,19,Paycheck (2003),Action|Sci-Fi|Thriller
336,5,"Walking Dead, The (1995)",Drama|War
920,15,Gone with the Wind (1939),Drama|Romance|War
513,15,Radioland Murders (1994),Comedy|Mystery|Romance
2640,9,Superman (1978),Action|Adventure|Sci-Fi
1261,6,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror
173,10,Judge Dredd (1995),Action|Crime|Sci-Fi
7315,2,Against the Ropes (2004),Comedy|Drama
6934,4,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
4229,16,Say It Isn't So (2001),Comedy|Romance
59615,8,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi
1431,32,Beverly Hills Ninja (1997),Action|Comedy
4821,10,Joy Ride (2001),Adventure|Thriller
2255,12,Young Doctors in Love (1982),Comedy
4450,6,Bully (2001),Crime|Drama|Thriller
61986,17,Appaloosa (2008),Western
2699,5,Arachnophobia (1990),Comedy|Horror
6300,4,Flickering Lights (Blinkende lygter) (2000),Action|Comedy|Crime
103865,16,Revenge for Jolly! (2012),Comedy|Drama
2371,15,Fletch (1985),Comedy|Crime|Mystery
1414,20,Mother (1996),Comedy
105844,22,12 Years a Slave (2013),Drama
3494,16,True Grit (1969),Adventure|Drama|Western
2001,9,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
1020,2,Cool Runnings (1993),Comedy
2915,15,Risky Business (1983),Comedy
519,18,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller
6059,2,"Recruit, The (2003)",Action|Thriller
6264,25,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller
7382,5,I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller
2791,5,Airplane! (1980),Comedy
45668,17,"Lake House, The (2006)",Drama|Fantasy|Romance
1230,12,Annie Hall (1977),Comedy|Romance
2005,15,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy
105213,22,Don Jon (2013),Comedy|Drama|Romance
4876,2,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller
5444,6,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi
44199,5,Inside Man (2006),Crime|Drama|Thriller
47894,1,"Wind That Shakes the Barley, The (2006)",Drama|War
26133,15,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy
155288,4,Eye in the Sky (2016),Drama|Thriller|War
5265,4,Death to Smoochy (2002),Comedy|Crime|Drama
92427,18,Woman in Love (Rubbeldiekatz) (2011),Comedy
2599,7,Election (1999),Comedy
1381,20,Grease 2 (1982),Comedy|Musical|Romance
7294,18,Welcome to Mooseport (2004),Comedy
6333,2,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller
89753,21,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller
1060,20,Swingers (1996),Comedy|Drama
458,15,Geronimo: An American Legend (1993),Drama|Western
7000,16,Hudson Hawk (1991),Action|Adventure|Comedy
52287,9,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi
5299,5,My Big Fat Greek Wedding (2002),Comedy|Romance
4823,14,Serendipity (2001),Comedy|Romance
321,32,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama
1958,9,Terms of Endearment (1983),Comedy|Drama
27478,16,Ali G Indahouse (2002),Comedy
3254,21,Wayne's World 2 (1993),Comedy
8838,25,Alice Doesn't Live Here Anymore (1974),Drama|Romance
1425,16,Fierce Creatures (1997),Comedy
5788,7,All or Nothing (2002),Drama
127130,2,Mistress America (2015),Comedy
2390,6,Little Voice (1998),Comedy
55908,6,"Man from Earth, The (2007)",Drama|Sci-Fi
3310,24,"Kid, The (1921)",Comedy|Drama
173255,13,"Norm Macdonald: Hitler's Dog, Gossip & Trickery (2017)",Comedy
3510,10,Frequency (2000),Drama|Thriller
69481,0,"Hurt Locker, The (2008)",Action|Drama|Thriller|War
175,14,Kids (1995),Drama
3360,2,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance
6266,18,What a Girl Wants (2003),Comedy|Drama|Romance
88812,5,30 Minutes or Less (2011),Action|Comedy|Crime
3157,1,Stuart Little (1999),Children|Comedy|Fantasy
1241,22,Dead Alive (Braindead) (1992),Comedy|Fantasy|Horror
3461,5,Lord of the Flies (1963),Adventure|Drama|Thriller
421,5,Black Beauty (1994),Adventure|Children|Drama
111659,29,Maleficent (2014),Action|Adventure|Children|IMAX
5749,16,Ghost Story (1981),Drama|Horror
6615,7,Freddy vs. Jason (2003),Action|Horror|Thriller
1541,2,Addicted to Love (1997),Comedy|Romance
60126,5,Get Smart (2008),Action|Comedy
5417,2,"Fast Runner, The (Atanarjuat) (2001)",Drama|Fantasy
1013,1,"Parent Trap, The (1961)",Children|Comedy|Romance
167018,13,Why Him? (2016),Comedy
2941,17,South Pacific (1958),Musical|Romance|War
7049,1,Flying Down to Rio (1933),Comedy|Musical|Romance
3261,2,Singles (1992),Comedy|Drama|Romance
1727,7,"Horse Whisperer, The (1998)",Drama|Romance
8620,29,"Exterminating Angel, The (Ángel exterminador, El) (1962)",Comedy|Drama|Fantasy|Mystery
31221,15,Elektra (2005),Action|Adventure|Crime|Drama
78,15,"Crossing Guard, The (1995)",Action|Crime|Drama|Thriller
6624,19,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy
79057,22,Predators (2010),Action|Sci-Fi|Thriller
4280,2,"World According to Garp, The (1982)",Comedy|Drama|Romance
273,6,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi
91488,7,"Snowman, The (1982)",Animation|Children|Musical
46948,13,Monster House (2006),Animation|Children|Fantasy|Mystery
180031,12,The Shape of Water (2017),Adventure|Drama|Fantasy
32243,13,Stealing Rembrandt (Rembrandt) (2003),Action|Comedy|Crime
5478,4,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi
3519,10,Force 10 from Navarone (1978),Action|Drama|War
7439,5,"Punisher, The (2004)",Action|Crime|Thriller
59900,9,You Don't Mess with the Zohan (2008),Comedy
1275,9,Highlander (1986),Action|Adventure|Fantasy
3869,0,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy
5108,17,John Q (2002),Crime|Drama|Thriller
74545,18,"Ghost Writer, The (2010)",Drama|Mystery|Thriller
694,17,"Substitute, The (1996)",Action|Crime|Drama
544,17,Striking Distance (1993),Action|Crime
1635,11,"Ice Storm, The (1997)",Drama
2788,25,Monty Python's And Now for Something Completely Different (1971),Comedy
89470,16,Contagion (2011),Sci-Fi|Thriller|IMAX
516,19,Renaissance Man (1994),Comedy|Drama
3435,9,Double Indemnity (1944),Crime|Drama|Film-Noir
2072,15,"'burbs, The (1989)",Comedy
4310,4,Pearl Harbor (2001),Action|Drama|Romance|War
97904,21,Smashed (2012),Comedy|Drama
2000,12,Lethal Weapon (1987),Action|Comedy|Crime|Drama
5298,17,Human Nature (2001),Comedy|Romance
76060,22,"Slammin' Salmon, The (2009)",Comedy
830,22,"First Wives Club, The (1996)",Comedy
3428,29,"Champ, The (1979)",Drama
439,12,,
1438,6,Dante's Peak (1997),Action|Thriller
37739,18,"Greatest Game Ever Played, The (2005)",Drama
3255,0,"League of Their Own, A (1992)",Comedy|Drama
8376,14,Napoleon Dynamite (2004),Comedy
1876,4,Deep Impact (1998),Drama|Sci-Fi|Thriller
71,9,Fair Game (1995),Action
44,15,Mortal Kombat (1995),Action|Adventure|Fantasy
113348,21,Teenage Mutant Ninja Turtles (2014),Action|Adventure|Comedy
2641,22,Superman II (1980),Action|Sci-Fi
1466,20,Donnie Brasco (1997),Crime|Drama
6006,0,Just Married (2003),Comedy|Romance
667,32,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action
3252,2,Scent of a Woman (1992),Drama
48043,25,"Fountain, The (2006)",Drama|Fantasy|Romance
144,18,"Brothers McMullen, The (1995)",Comedy
1370,9,Die Hard 2 (1990),Action|Adventure|Thriller
302,20,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance
2148,20,House (1986),Comedy|Fantasy|Horror
3409,24,Final Destination (2000),Drama|Thriller
160980,5,Sully (2016),Drama
828,18,"Adventures of Pinocchio, The (1996)",Adventure|Children
531,18,"Secret Garden, The (1993)",Children|Drama
3370,20,Betrayed (1988),Drama|Thriller
30810,17,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy
2327,15,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller
136020,0,Spectre (2015),Action|Adventure|Crime
152081,24,Zootopia (2016),Action|Adventure|Animation|Children|Comedy
6773,15,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy
5015,12,Monster's Ball (2001),Drama|Romance
1271,2,Fried Green Tomatoes (1991),Comedy|Crime|Drama
4089,2,Born in East L.A. (1987),Comedy
6967,14,Dead of Night (1945),Horror|Mystery
3968,14,Bedazzled (2000),Comedy
1587,9,Conan the Barbarian (1982),Action|Adventure|Fantasy
1485,4,Liar Liar (1997),Comedy
2860,16,Blue Streak (1999),Comedy
181659,13,Craig Ferguson: Tickle Fight (2017),Comedy
8906,15,Cannibal Holocaust (1980),Horror
45730,22,Lady in the Water (2006),Drama|Fantasy|Mystery
8982,25,I Am David (2003),Drama
4015,24,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi
143367,21,Silence (2016),Drama|Thriller
147382,18,Doctor Who: Voyage Of The Damned (2007),Action|Sci-Fi
3698,12,"Running Man, The (1987)",Action|Sci-Fi
1041,17,Secrets & Lies (1996),Drama
3502,17,My Life (1993),Drama
2395,7,Rushmore (1998),Comedy|Drama
3704,16,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi
335,0,Underneath (1995),Mystery|Thriller
4474,7,Beaches (1988),Comedy|Drama|Musical
2734,11,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller
80858,29,You Again (2010),Comedy
2713,17,Lake Placid (1999),Horror|Thriller
161131,12,War Dogs (2016),Comedy
4701,10,Rush Hour 2 (2001),Action|Comedy
493,10,Menace II Society (1993),Action|Crime|Drama
120799,18,Terminator Genisys (2015),Action|Adventure|Sci-Fi|Thriller
3654,17,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War
134,7,,
4852,22,Bones (2001),Horror
34334,25,Stealth (2005),Action|Adventure|Sci-Fi|Thriller
170,10,Hackers (1995),Action|Adventure|Crime|Thriller
3019,17,Drugstore Cowboy (1989),Crime|Drama
39435,19,"Legend of Zorro, The (2005)",Action|Adventure|Drama|Western
8781,14,"Manchurian Candidate, The (2004)",Thriller
8363,6,Soul Plane (2004),Comedy
3453,10,Here on Earth (2000),Drama|Romance
674,21,Barbarella (1968),Adventure|Comedy|Sci-Fi
3404,18,Titanic (1953),Action|Drama
320,18,Suture (1993),Film-Noir|Thriller
2139,14,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama
65631,21,Battle in Seattle (2007),Action|Drama
1092,16,Basic Instinct (1992),Crime|Mystery|Thriller
60,19,"Indian in the Cupboard, The (1995)",Adventure|Children|Fantasy
105197,21,Nebraska (2013),Adventure|Drama
1488,9,"Devil's Own, The (1997)",Action|Drama|Thriller
79879,16,Piranha (Piranha 3D) (2010),Action|Horror|Thriller
60040,2,"Incredible Hulk, The (2008)",Action|Sci-Fi
34800,7,Private Resort (1985),Comedy
4367,13,Lara Croft: Tomb Raider (2001),Action|Adventure
7149,17,Something's Gotta Give (2003),Comedy|Drama|Romance
1177,11,Enchanted April (1992),Drama|Romance
295,7,"Pyromaniac's Love Story, A (1995)",Comedy|Romance
3535,3,American Psycho (2000),Crime|Horror|Mystery|Thriller
113573,5,Sin City: A Dame to Kill For (2014),Action|Crime|Thriller
3424,17,Do the Right Thing (1989),Drama
47099,22,"Pursuit of Happyness, The (2006)",Drama
319,18,Shallow Grave (1994),Comedy|Drama|Thriller
27912,6,Outfoxed: Rupert Murdoch's War on Journalism (2004),Documentary
724,12,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller
6670,7,Comic Book Villains (2002),Comedy
120478,4,The Salt of the Earth (2014),Documentary
27549,7,Dead or Alive: Final (2002),Comedy|Crime|Drama|Sci-Fi|Thriller
30749,5,Hotel Rwanda (2004),Drama|War
2273,17,Rush Hour (1998),Action|Comedy|Crime|Thriller
7150,14,Stuck on You (2003),Comedy
2296,6,"Night at the Roxbury, A (1998)",Comedy
98809,22,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX
3148,6,"Cider House Rules, The (1999)",Drama
95873,21,Ruby Sparks (2012),Comedy|Fantasy|Romance
5809,14,Femme Fatale (2002),Crime|Thriller
68835,0,Were the World Mine (2008),Adventure|Fantasy|Musical|Romance
4396,15,"Cannonball Run, The (1981)",Action|Comedy
91658,0,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller
4427,29,"Lion in Winter, The (1968)",Drama
3527,5,Predator (1987),Action|Sci-Fi|Thriller
1897,14,High Art (1998),Drama|Romance
110130,22,"Nut Job, The (2014)",Adventure|Animation|Children|Comedy
137857,18,The Jungle Book (2016),Adventure|Drama|Fantasy
2702,7,Summer of Sam (1999),Drama
4502,22,Ernest Saves Christmas (1988),Children|Comedy
1367,18,101 Dalmatians (1996),Adventure|Children|Comedy
6658,7,10 (1979),Comedy|Romance
4233,4,Tomcats (2001),Comedy
51084,8,Music and Lyrics (2007),Comedy|Romance
67408,24,Monsters vs. Aliens (2009),Animation|Sci-Fi|IMAX
6060,3,"Guru, The (2002)",Comedy|Romance
27873,1,Metallica: Some Kind of Monster (2004),Documentary
178613,24,Dave Chappelle: Killin' Them Softly (2000),Comedy
87485,7,Bad Teacher (2011),Comedy
3943,14,Bamboozled (2000),Comedy
54997,5,3:10 to Yuma (2007),Action|Crime|Drama|Western
149406,18,Kung Fu Panda 3 (2016),Action|Adventure|Animation
52328,6,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller
228,21,Destiny Turns on the Radio (1995),Comedy
33646,25,"Longest Yard, The (2005)",Comedy|Drama
7815,15,True Stories (1986),Comedy|Musical
2137,15,Charlotte's Web (1973),Animation|Children
7802,4,"Warriors, The (1979)",Action|Adventure|Crime|Thriller
8968,24,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller
4322,19,Eight Men Out (1988),Drama
1032,20,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical
1296,6,"Room with a View, A (1986)",Drama|Romance
5316,7,Enigma (2001),Romance|Thriller
3703,20,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller
79274,18,Batman: Under the Red Hood (2010),Action|Animation
1446,20,Kolya (Kolja) (1996),Comedy|Drama
2021,9,Dune (1984),Adventure|Sci-Fi
7371,3,Dogville (2003),Drama|Mystery|Thriller
124,9,,
3247,19,Sister Act (1992),Comedy|Crime
166528,24,Rogue One: A Star Wars Story (2016),Action|Adventure|Fantasy|Sci-Fi
2770,9,Bowfinger (1999),Comedy
3011,18,"They Shoot Horses, Don't They? (1969)",Drama
1186,19,"Sex, Lies, and Videotape (1989)",Drama
88954,22,"Very Harold & Kumar 3D Christmas, A (2011)",Comedy
7285,1,Thirteen (2003),Drama
1248,15,Touch of Evil (1958),Crime|Film-Noir|Thriller
6331,2,Spellbound (2002),Documentary
7063,18,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Adventure|Drama
3629,17,"Gold Rush, The (1925)",Adventure|Comedy|Romance
27329,9,Paradise Lost 2: Revelations (2000),Documentary
59126,24,Religulous (2008),Comedy|Documentary
101362,22,Olympus Has Fallen (2013),Action|Thriller
1947,19,West Side Story (1961),Drama|Musical|Romance
55,19,Georgia (1995),Drama
3763,16,F/X (1986),Action|Crime|Thriller
8644,18,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller
1253,15,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller
100390,3,Identity Thief (2013),Comedy|Crime
3190,12,Supernova (2000),Adventure|Sci-Fi|Thriller
5522,16,Rollerball (1975),Action|Drama|Sci-Fi
5572,1,Barbershop (2002),Comedy
408,0,8 Seconds (1994),Drama
5034,1,"Truly, Madly, Deeply (1991)",Drama|Romance
46335,2,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",Action|Crime|Drama|Thriller
2989,18,For Your Eyes Only (1981),Action|Adventure|Thriller
1779,17,Sphere (1998),Sci-Fi|Thriller
4495,1,Crossing Delancey (1988),Comedy|Romance
95088,4,Safety Not Guaranteed (2012),Comedy|Drama
5620,9,Sweet Home Alabama (2002),Comedy|Romance
2918,22,Ferris Bueller's Day Off (1986),Comedy
4509,1,"Great Outdoors, The (1988)",Comedy
106782,0,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama
1011,17,Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance
4053,16,Double Take (2001),Action|Comedy
122892,19,Avengers: Age of Ultron (2015),Action|Adventure|Sci-Fi
954,20,Mr. Smith Goes to Washington (1939),Drama
1361,20,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
1500,8,Grosse Pointe Blank (1997),Comedy|Crime|Romance
6016,5,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
5292,17,Slap Shot (1977),Comedy
122912,19,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi
38992,4,Two for the Money (2005),Drama
3767,15,Missing in Action 2: The Beginning (1985),Action|War
2951,22,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
7178,3,"Great Gatsby, The (1974)",Drama
1037,22,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller
114627,21,Angel's Egg (Tenshi no tamago) (1985),Animation|Drama|Fantasy
69757,25,(500) Days of Summer (2009),Comedy|Drama|Romance
8341,25,Oliver Twist (1948),Adventure|Crime|Drama
3545,4,Cabaret (1972),Drama|Musical
1589,16,Cop Land (1997),Action|Crime|Drama|Thriller
102903,4,Now You See Me (2013),Crime|Mystery|Thriller
9010,12,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance
728,15,Cold Comfort Farm (1995),Comedy
32511,21,"Touch of Zen, A (Xia nu) (1971)",Action|Adventure
159077,16,The Meddler (2016),Comedy|Drama
224,15,Don Juan DeMarco (1995),Comedy|Drama|Romance
140110,13,The Intern (2015),Comedy
6893,5,"Italian Job, The (1969)",Action|Comedy|Crime
3177,6,Next Friday (2000),Comedy
49824,22,Dreamgirls (2006),Drama|Musical
101741,22,Trance (2013),Crime|Thriller
35957,4,Red Eye (2005),Horror|Thriller
2633,8,"Mummy, The (1932)",Horror|Romance
2948,18,From Russia with Love (1963),Action|Adventure|Thriller
4210,1,Manhunter (1986),Action|Crime|Drama|Horror|Thriller
135887,13,Minions (2015),Adventure|Animation|Children|Comedy
341,13,Double Happiness (1994),Drama
4017,11,Pollock (2000),Drama
6357,1,High Society (1956),Comedy|Musical|Romance
3342,7,Birdy (1984),Drama|War
3952,29,"Contender, The (2000)",Drama|Thriller
3055,18,Felicia's Journey (1999),Thriller
3812,17,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy
129313,22,Reality (2014),Comedy
81591,6,Black Swan (2010),Drama|Thriller
52715,2,Kickin It Old Skool (2007),Comedy
80463,0,"Social Network, The (2010)",Drama
650,15,Moll Flanders (1996),Drama
2540,11,"Corruptor, The (1999)",Action|Crime|Drama|Thriller
90522,0,Johnny English Reborn (2011),Adventure|Comedy|Thriller
8950,6,The Machinist (2004),Drama|Mystery|Thriller
50842,5,"Boss of It All, The (Direktøren for det hele) (2006)",Comedy|Drama
5377,7,About a Boy (2002),Comedy|Drama|Romance
545,29,,
8528,0,Dodgeball: A True Underdog Story (2004),Comedy
3081,20,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance
86880,24,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX
5893,25,"Last Seduction, The (1994)",Crime|Drama|Thriller
8623,24,Roxanne (1987),Comedy|Romance
7346,14,"Girl Next Door, The (2004)",Comedy|Romance
2338,0,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
3432,20,Death Wish 3 (1985),Action|Drama
26429,13,Love at First Bite (1979),Comedy|Horror|Romance
2098,15,Son of Flubber (1963),Children|Comedy
8501,5,"Hitcher, The (1986)",Action|Thriller
3283,7,Minnie and Moskowitz (1971),Action
2505,8,8MM (1999),Drama|Mystery|Thriller
2496,5,Blast from the Past (1999),Comedy|Romance
49932,22,Inland Empire (2006),Drama|Mystery|Thriller
6909,7,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller
1960,7,"Last Emperor, The (1987)",Drama
87,3,Dunston Checks In (1996),Children|Comedy
3275,25,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
8574,14,"Claymation Christmas Celebration, A (1987)",Animation|Children|Comedy|Musical
2581,17,Never Been Kissed (1999),Comedy|Romance
1515,11,Volcano (1997),Action|Drama|Thriller
926,9,All About Eve (1950),Drama
192,18,,
5556,7,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),Crime|Horror|Thriller
2104,11,Tex (1982),Drama
703,18,Boys (1996),Drama
122886,15,Star Wars: Episode VII - The Force Awakens (2015),Action|Adventure|Fantasy|Sci-Fi|IMAX
71464,16,"Serious Man, A (2009)",Comedy|Drama
291,2,Poison Ivy II (1996),Drama|Thriller
57669,25,In Bruges (2008),Comedy|Crime|Drama|Thriller
880,7,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
2476,20,Heartbreak Ridge (1986),Action|War
5872,8,Die Another Day (2002),Action|Adventure|Thriller
3243,2,Encino Man (1992),Comedy
104913,22,Rush (2013),Action|Drama
193567,4,anohana: The Flower We Saw That Day - The Movie (2013),Animation|Drama
507,18,"Perfect World, A (1993)",Crime|Drama|Thriller
4900,22,Out Cold (2001),Comedy
5055,20,Dragon: The Bruce Lee Story (1993),Action|Drama
5047,4,Kung Pow: Enter the Fist (2002),Action|Comedy
60037,3,"Happening, The (2008)",Drama|Sci-Fi|Thriller
4728,9,Rat Race (2001),Comedy
5505,18,"Good Girl, The (2002)",Comedy|Drama
1810,4,Primary Colors (1998),Comedy|Drama
5110,22,Super Troopers (2001),Comedy|Crime|Mystery
999,9,2 Days in the Valley (1996),Crime|Film-Noir
5187,5,Hopscotch (1980),Comedy
32298,4,Guess Who (2005),Comedy|Romance
5319,25,Nine Queens (Nueve reinas) (2000),Crime|Thriller
6734,7,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller
905,9,It Happened One Night (1934),Comedy|Romance
536,20,"Simple Twist of Fate, A (1994)",Drama
44397,3,"Hills Have Eyes, The (2006)",Drama|Horror|Thriller
1717,20,Scream 2 (1997),Comedy|Horror|Mystery|Thriller
81229,0,Red (2010),Action|Comedy
6537,29,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi
2468,18,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller
8784,18,Garden State (2004),Comedy|Drama|Romance
108928,21,"Monuments Men, The (2014)",Action|Drama|War
54272,24,"Simpsons Movie, The (2007)",Animation|Comedy
278,24,Miami Rhapsody (1995),Comedy
876,10,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller
1513,9,Romy and Michele's High School Reunion (1997),Comedy
3256,14,Patriot Games (1992),Action|Crime|Drama|Thriller
1284,4,"Big Sleep, The (1946)",Crime|Film-Noir|Mystery
2469,32,Peggy Sue Got Married (1986),Comedy|Drama
8983,1,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance
1665,17,Bean (1997),Comedy
101360,16,"Call, The (2013)",Drama|Thriller
2294,2,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
7376,15,Walking Tall (2004),Action
45720,0,"Devil Wears Prada, The (2006)",Comedy|Drama
51037,0,Unknown (2006),Drama|Mystery|Thriller
134130,0,The Martian (2015),Adventure|Drama|Sci-Fi
7137,2,"Cooler, The (2003)",Comedy|Drama|Romance
33004,21,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi
1753,6,Half Baked (1998),Comedy
4700,2,"Princess Diaries, The (2001)",Children|Comedy|Romance
6586,22,American Wedding (American Pie 3) (2003),Comedy
55363,25,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western
78105,22,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX
93563,22,Lockout (2012),Action|Sci-Fi|Thriller
7842,4,Dune (2000),Drama|Fantasy|Sci-Fi
8128,7,Au revoir les enfants (1987),Drama
45635,2,"Notorious Bettie Page, The (2005)",Drama
36276,1,Hidden (a.k.a. Cache) (Caché) (2005),Drama|Mystery|Thriller
6659,18,Tremors (1990),Comedy|Horror|Sci-Fi
160571,15,Lights Out (2016),Horror
2236,2,Simon Birch (1998),Drama
167036,22,Sing (2016),Animation|Children|Comedy
58998,25,Forgetting Sarah Marshall (2008),Comedy|Romance
136838,2,Kiss me Kismet (2006),Comedy|Romance
1997,8,"Exorcist, The (1973)",Horror|Mystery
94864,0,Prometheus (2012),Action|Horror|Sci-Fi|IMAX
69860,4,Eichmann (2007),Drama|War
149146,12,Parasyte: Part 2 (2015),Horror|Sci-Fi
99117,9,This Is 40 (2012),Drama
1954,9,Rocky (1976),Drama
1184,20,Mediterraneo (1991),Comedy|Drama
